read_time,write_counts,period
1386292080000.0,9.0,600000.0
1386292680000.0,10.0,600000.0
1386293280000.0,10.0,600000.0
1386293880000.0,10.0,600000.0
1386294480000.0,7.0,600000.0
1386295140000.0,8.0,660000.0
1386295740000.0,8.0,600000.0
1386296460000.0,8.0,720000.0
1386297240000.0,9.0,780000.0
1386298320000.0,9.0,1080000.0
1386298980000.0,6.0,660000.0
1386300120000.0,8.0,1140000.0
1386301020000.0,9.0,900000.0
1386302040000.0,6.0,1020000.0
1386303660000.0,7.0,1620000.0
1386304560000.0,6.0,900000.0
1386305220000.0,7.0,660000.0
1386305940000.0,7.0,720000.0
1386306780000.0,9.0,840000.0
1386307800000.0,6.0,1020000.0
1386309120000.0,7.0,1320000.0
1386310260000.0,8.0,1140000.0
1386312120000.0,7.0,1860000.0
1386313260000.0,7.0,1140000.0
1386314040000.0,7.0,780000.0
1386314760000.0,8.0,720000.0
1386315360000.0,7.0,600000.0
1386316440000.0,8.0,1080000.0
1386317400000.0,9.0,960000.0
1386319440000.0,8.0,2040000.0
1386320760000.0,9.0,1320000.0
1386321780000.0,9.0,1020000.0
1386322620000.0,4.0,840000.0
1386323700000.0,7.0,1080000.0
1386324420000.0,8.0,720000.0
1386325740000.0,7.0,1320000.0
1386326580000.0,9.0,840000.0
1386327600000.0,8.0,1020000.0
1386328380000.0,7.0,780000.0
1386329160000.0,7.0,780000.0
1386330360000.0,7.0,1200000.0
1386331980000.0,8.0,1620000.0
1386333000000.0,8.0,1020000.0
1386333780000.0,8.0,780000.0
1386334740000.0,7.0,960000.0
1386336240000.0,6.0,1500000.0
1386337080000.0,8.0,840000.0
1386337740000.0,7.0,660000.0
1386338400000.0,9.0,660000.0
1386339060000.0,6.0,660000.0
1386339660000.0,9.0,600000.0
1386340440000.0,9.0,780000.0
1386341100000.0,7.0,660000.0
1386341820000.0,9.0,720000.0
1386342480000.0,8.0,660000.0
1386343260000.0,7.0,780000.0
1386344160000.0,7.0,900000.0
1386344760000.0,9.0,600000.0
1386345360000.0,9.0,600000.0
1386345960000.0,10.0,600000.0
1386346560000.0,9.0,600000.0
1386347160000.0,7.0,600000.0
1386347760000.0,8.0,600000.0
1386348360000.0,8.0,600000.0
1386349020000.0,7.0,660000.0
1386349680000.0,8.0,660000.0
1386350460000.0,9.0,780000.0
1386351060000.0,6.0,600000.0
1386351720000.0,9.0,660000.0
1386352320000.0,7.0,600000.0
1386352920000.0,9.0,600000.0
1386353520000.0,10.0,600000.0
1386354120000.0,10.0,600000.0
1386354720000.0,7.0,600000.0
1386355320000.0,7.0,600000.0
1386355920000.0,8.0,600000.0
1386356520000.0,7.0,600000.0
1386357120000.0,10.0,600000.0
1386357720000.0,7.0,600000.0
1386358320000.0,10.0,600000.0
1386358920000.0,8.0,600000.0
1386359520000.0,9.0,600000.0
1386360120000.0,5.0,600000.0
1386360720000.0,8.0,600000.0
1386361320000.0,7.0,600000.0
1386361920000.0,9.0,600000.0
1386362520000.0,8.0,600000.0
1386363120000.0,9.0,600000.0
1386363720000.0,9.0,600000.0
1386364320000.0,9.0,600000.0
1386364920000.0,5.0,600000.0
1386365640000.0,8.0,720000.0
1386366360000.0,10.0,720000.0
1386366960000.0,10.0,600000.0
1386367560000.0,9.0,600000.0
1386368220000.0,8.0,660000.0
1386368820000.0,9.0,600000.0
1386369420000.0,9.0,600000.0
1386370140000.0,8.0,720000.0
1386370740000.0,5.0,600000.0
1386371340000.0,8.0,600000.0
1386372000000.0,10.0,660000.0
1386372600000.0,9.0,600000.0
1386373200000.0,9.0,600000.0
1386373800000.0,9.0,600000.0
1386374400000.0,8.0,600000.0
1386375060000.0,8.0,660000.0
1386375660000.0,10.0,600000.0
1386376260000.0,7.0,600000.0
1386376920000.0,10.0,660000.0
1386377580000.0,7.0,660000.0
1386378300000.0,5.0,720000.0
1386378900000.0,9.0,600000.0
1386379500000.0,10.0,600000.0
1386380100000.0,8.0,600000.0
1386380700000.0,10.0,600000.0
1386381300000.0,6.0,600000.0
1386381900000.0,10.0,600000.0
1386382500000.0,9.0,600000.0
1386383100000.0,6.0,600000.0
1386383700000.0,10.0,600000.0
1386384300000.0,9.0,600000.0
1386384900000.0,8.0,600000.0
1386385500000.0,7.0,600000.0
1386386160000.0,9.0,660000.0
1386386760000.0,7.0,600000.0
1386387360000.0,7.0,600000.0
1386387960000.0,10.0,600000.0
1386388560000.0,9.0,600000.0
1386389160000.0,9.0,600000.0
1386389760000.0,10.0,600000.0
1386390480000.0,10.0,720000.0
1386391140000.0,8.0,660000.0
1386391800000.0,8.0,660000.0
1386392400000.0,8.0,600000.0
1386393120000.0,7.0,720000.0
1386393900000.0,6.0,780000.0
1386394560000.0,6.0,660000.0
1386395160000.0,7.0,600000.0
1386395880000.0,9.0,720000.0
1386396480000.0,8.0,600000.0
1386397080000.0,7.0,600000.0
1386397800000.0,9.0,720000.0
1386398520000.0,9.0,720000.0
1386399180000.0,7.0,660000.0
1386399780000.0,6.0,600000.0
1386400380000.0,10.0,600000.0
1386400980000.0,10.0,600000.0
1386401580000.0,9.0,600000.0
1386402180000.0,8.0,600000.0
1386402780000.0,9.0,600000.0
1386403380000.0,8.0,600000.0
1386403980000.0,9.0,600000.0
1386404580000.0,9.0,600000.0
1386405180000.0,8.0,600000.0
1386405780000.0,9.0,600000.0
1386406380000.0,9.0,600000.0
1386406980000.0,8.0,600000.0
1386407580000.0,9.0,600000.0
1386408180000.0,7.0,600000.0
1386408780000.0,8.0,600000.0
1386409380000.0,10.0,600000.0
1386409980000.0,5.0,600000.0
1386410640000.0,6.0,660000.0
1386411240000.0,9.0,600000.0
1386411900000.0,8.0,660000.0
1386412560000.0,10.0,660000.0
1386413220000.0,7.0,660000.0
1386413820000.0,9.0,600000.0
1386414420000.0,9.0,600000.0
1386415020000.0,9.0,600000.0
1386415620000.0,8.0,600000.0
1386416220000.0,7.0,600000.0
1386416820000.0,9.0,600000.0
1386417420000.0,8.0,600000.0
1386418020000.0,10.0,600000.0
1386418620000.0,10.0,600000.0
1386419220000.0,8.0,600000.0
1386419880000.0,9.0,660000.0
1386420660000.0,10.0,780000.0
1386421320000.0,9.0,660000.0
1386421980000.0,7.0,660000.0
1386422640000.0,10.0,660000.0
1386423360000.0,9.0,720000.0
1386423960000.0,7.0,600000.0
1386424560000.0,6.0,600000.0
1386425160000.0,10.0,600000.0
1386425760000.0,9.0,600000.0
1386426360000.0,8.0,600000.0
1386427080000.0,8.0,720000.0
1386427680000.0,8.0,600000.0
1386428520000.0,7.0,840000.0
1386429180000.0,10.0,660000.0
1386429780000.0,9.0,600000.0
1386430380000.0,7.0,600000.0
1386431220000.0,8.0,840000.0
1386432000000.0,8.0,780000.0
1386432600000.0,8.0,600000.0
1386433200000.0,9.0,600000.0
1386433800000.0,8.0,600000.0
1386434400000.0,9.0,600000.0
1386435060000.0,6.0,660000.0
1386435660000.0,10.0,600000.0
1386436260000.0,9.0,600000.0
1386436860000.0,8.0,600000.0
1386437460000.0,8.0,600000.0
1386438060000.0,8.0,600000.0
1386438660000.0,10.0,600000.0
1386439320000.0,8.0,660000.0
1386439920000.0,9.0,600000.0
1386440520000.0,8.0,600000.0
1386441240000.0,8.0,720000.0
1386441900000.0,8.0,660000.0
1386442560000.0,7.0,660000.0
1386443160000.0,10.0,600000.0
1386444060000.0,5.0,900000.0
1386444780000.0,8.0,720000.0
1386445380000.0,8.0,600000.0
1386446040000.0,7.0,660000.0
1386446640000.0,8.0,600000.0
1386447300000.0,10.0,660000.0
1386448020000.0,8.0,720000.0
1386448800000.0,6.0,780000.0
1386449400000.0,9.0,600000.0
1386450000000.0,9.0,600000.0
1386450660000.0,10.0,660000.0
1386451380000.0,8.0,720000.0
1386452160000.0,10.0,780000.0
1386452760000.0,7.0,600000.0
1386453360000.0,7.0,600000.0
1386454140000.0,7.0,780000.0
1386454740000.0,2.0,600000.0
1386456060000.0,8.0,1320000.0
1386456900000.0,6.0,840000.0
1386457500000.0,8.0,600000.0
1386458100000.0,10.0,600000.0
1386458700000.0,6.0,600000.0
1386459360000.0,8.0,660000.0
1386460140000.0,9.0,780000.0
1386460740000.0,8.0,600000.0
1386461340000.0,8.0,600000.0
1386462000000.0,8.0,660000.0
1386462600000.0,8.0,600000.0
1386463320000.0,6.0,720000.0
1386463920000.0,7.0,600000.0
1386464580000.0,6.0,660000.0
1386465180000.0,9.0,600000.0
1386465780000.0,8.0,600000.0
1386466440000.0,10.0,660000.0
1386467040000.0,9.0,600000.0
1386467640000.0,10.0,600000.0
1386468240000.0,9.0,600000.0
1386468900000.0,10.0,660000.0
1386469500000.0,9.0,600000.0
1386470100000.0,6.0,600000.0
1386470760000.0,10.0,660000.0
1386471480000.0,7.0,720000.0
1386472080000.0,5.0,600000.0
1386472680000.0,7.0,600000.0
1386473340000.0,8.0,660000.0
1386473940000.0,9.0,600000.0
1386474540000.0,7.0,600000.0
1386475140000.0,6.0,600000.0
1386475920000.0,6.0,780000.0
1386476520000.0,7.0,600000.0
1386477120000.0,8.0,600000.0
1386477840000.0,3.0,720000.0
1386478920000.0,7.0,1080000.0
1386479760000.0,8.0,840000.0
1386480780000.0,6.0,1020000.0
1386481920000.0,6.0,1140000.0
1386483360000.0,7.0,1440000.0
1386484020000.0,9.0,660000.0
1386484620000.0,8.0,600000.0
1386485280000.0,8.0,660000.0
1386486000000.0,8.0,720000.0
1386486660000.0,6.0,660000.0
1386487320000.0,7.0,660000.0
1386487920000.0,9.0,600000.0
1386488580000.0,10.0,660000.0
1386489300000.0,9.0,720000.0
1386490140000.0,9.0,840000.0
1386490740000.0,9.0,600000.0
1386491940000.0,5.0,1200000.0
1386492660000.0,7.0,720000.0
1386493320000.0,9.0,660000.0
1386493920000.0,6.0,600000.0
1386494520000.0,9.0,600000.0
1386495180000.0,9.0,660000.0
1386495780000.0,5.0,600000.0
1386496440000.0,9.0,660000.0
1386497340000.0,8.0,900000.0
1386498240000.0,10.0,900000.0
1386498900000.0,8.0,660000.0
1386499680000.0,9.0,780000.0
1386500340000.0,9.0,660000.0
1386501000000.0,8.0,660000.0
1386501720000.0,6.0,720000.0
1386502980000.0,7.0,1260000.0
1386503700000.0,7.0,720000.0
1386504600000.0,7.0,900000.0
1386505200000.0,8.0,600000.0
1386505860000.0,10.0,660000.0
1386506460000.0,8.0,600000.0
1386507060000.0,8.0,600000.0
1386507720000.0,6.0,660000.0
1386508380000.0,9.0,660000.0
1386509160000.0,6.0,780000.0
1386509760000.0,8.0,600000.0
1386510780000.0,9.0,1020000.0
1386511560000.0,6.0,780000.0
1386512820000.0,7.0,1260000.0
1386513420000.0,6.0,600000.0
1386514680000.0,9.0,1260000.0
1386515280000.0,8.0,600000.0
1386516300000.0,6.0,1020000.0
1386516960000.0,10.0,660000.0
1386517740000.0,9.0,780000.0
1386518460000.0,9.0,720000.0
1386519120000.0,9.0,660000.0
1386519900000.0,10.0,780000.0
1386520500000.0,8.0,600000.0
1386521100000.0,7.0,600000.0
1386522000000.0,6.0,900000.0
1386522780000.0,7.0,780000.0
1386523380000.0,9.0,600000.0
1386524040000.0,8.0,660000.0
1386524820000.0,8.0,780000.0
1386525420000.0,6.0,600000.0
1386526200000.0,8.0,780000.0
1386526800000.0,5.0,600000.0
1386527460000.0,3.0,660000.0
1386528240000.0,7.0,780000.0
1386528900000.0,10.0,660000.0
1386530160000.0,8.0,1260000.0
1386531180000.0,6.0,1020000.0
1386532320000.0,9.0,1140000.0
1386532980000.0,9.0,660000.0
1386533640000.0,7.0,660000.0
1386534420000.0,10.0,780000.0
1386535140000.0,7.0,720000.0
1386535980000.0,9.0,840000.0
1386537060000.0,7.0,1080000.0
1386538140000.0,8.0,1080000.0
1386538980000.0,7.0,840000.0
1386539580000.0,9.0,600000.0
1386540180000.0,7.0,600000.0
1386540780000.0,7.0,600000.0
1386541380000.0,9.0,600000.0
1386541980000.0,8.0,600000.0
1386542580000.0,8.0,600000.0
1386543180000.0,7.0,600000.0
1386543780000.0,9.0,600000.0
1386544440000.0,10.0,660000.0
1386545100000.0,10.0,660000.0
1386545700000.0,7.0,600000.0
1386546360000.0,10.0,660000.0
1386547260000.0,8.0,900000.0
1386547860000.0,9.0,600000.0
1386548520000.0,7.0,660000.0
1386549180000.0,7.0,660000.0
1386550020000.0,9.0,840000.0
1386550800000.0,8.0,780000.0
1386551520000.0,5.0,720000.0
1386552360000.0,8.0,840000.0
1386553020000.0,9.0,660000.0
1386553680000.0,9.0,660000.0
1386554280000.0,6.0,600000.0
1386554880000.0,8.0,600000.0
1386555480000.0,8.0,600000.0
1386556080000.0,7.0,600000.0
1386556920000.0,7.0,840000.0
1386557580000.0,8.0,660000.0
1386558240000.0,7.0,660000.0
1386558900000.0,8.0,660000.0
1386559500000.0,6.0,600000.0
1386560100000.0,10.0,600000.0
1386560760000.0,6.0,660000.0
1386561480000.0,6.0,720000.0
1386562080000.0,8.0,600000.0
1386562680000.0,8.0,600000.0
1386563280000.0,7.0,600000.0
1386563880000.0,9.0,600000.0
1386564480000.0,8.0,600000.0
1386565320000.0,7.0,840000.0
1386565920000.0,9.0,600000.0
1386566640000.0,5.0,720000.0
1386567360000.0,10.0,720000.0
1386568020000.0,8.0,660000.0
1386568860000.0,9.0,840000.0
1386569460000.0,9.0,600000.0
1386570060000.0,9.0,600000.0
1386570660000.0,8.0,600000.0
1386571260000.0,9.0,600000.0
1386571860000.0,8.0,600000.0
1386572460000.0,6.0,600000.0
1386573060000.0,10.0,600000.0
1386573660000.0,7.0,600000.0
1386574260000.0,7.0,600000.0
1386574860000.0,10.0,600000.0
1386575520000.0,8.0,660000.0
1386576300000.0,8.0,780000.0
1386576900000.0,8.0,600000.0
1386577500000.0,7.0,600000.0
1386578160000.0,10.0,660000.0
1386578820000.0,6.0,660000.0
1386579480000.0,9.0,660000.0
1386580140000.0,9.0,660000.0
1386580800000.0,7.0,660000.0
1386581520000.0,9.0,720000.0
1386582180000.0,7.0,660000.0
1386582900000.0,9.0,720000.0
1386583560000.0,7.0,660000.0
1386584280000.0,7.0,720000.0
1386584940000.0,7.0,660000.0
1386585540000.0,8.0,600000.0
1386586560000.0,9.0,1020000.0
1386587340000.0,8.0,780000.0
1386588000000.0,9.0,660000.0
1386588660000.0,7.0,660000.0
1386589320000.0,9.0,660000.0
1386590040000.0,9.0,720000.0
1386591240000.0,5.0,1200000.0
1386592260000.0,8.0,1020000.0
1386592920000.0,6.0,660000.0
1386593700000.0,8.0,780000.0
1386594780000.0,8.0,1080000.0
1386595620000.0,7.0,840000.0
1386596280000.0,9.0,660000.0
1386596940000.0,4.0,660000.0
1386597660000.0,6.0,720000.0
1386598320000.0,1.0,660000.0
1386599100000.0,7.0,780000.0
1386599880000.0,5.0,780000.0
1386600480000.0,10.0,600000.0
1386601080000.0,9.0,600000.0
1386601740000.0,9.0,660000.0
1386602340000.0,7.0,600000.0
1386602940000.0,6.0,600000.0
1386603540000.0,8.0,600000.0
1386604140000.0,5.0,600000.0
1386604860000.0,7.0,720000.0
1386605520000.0,6.0,660000.0
1386606120000.0,8.0,600000.0
1386606780000.0,6.0,660000.0
1386607380000.0,9.0,600000.0
1386608100000.0,6.0,720000.0
1386608760000.0,9.0,660000.0
1386609540000.0,9.0,780000.0
1386610200000.0,9.0,660000.0
1386611040000.0,6.0,840000.0
1386611820000.0,8.0,780000.0
1386612720000.0,8.0,900000.0
1386613860000.0,10.0,1140000.0
1386615240000.0,8.0,1380000.0
1386615900000.0,6.0,660000.0
1386616620000.0,3.0,720000.0
1386617220000.0,10.0,600000.0
1386617820000.0,7.0,600000.0
1386618720000.0,8.0,900000.0
1386619500000.0,8.0,780000.0
1386620220000.0,9.0,720000.0
1386620940000.0,10.0,720000.0
1386621600000.0,7.0,660000.0
1386622380000.0,9.0,780000.0
1386623100000.0,3.0,720000.0
1386623880000.0,8.0,780000.0
1386624660000.0,10.0,780000.0
1386625380000.0,10.0,720000.0
1386626100000.0,9.0,720000.0
1386626700000.0,9.0,600000.0
1386627360000.0,7.0,660000.0
1386627960000.0,8.0,600000.0
1386628740000.0,8.0,780000.0
1386629340000.0,6.0,600000.0
1386630060000.0,6.0,720000.0
1386630660000.0,6.0,600000.0
1386631260000.0,6.0,600000.0
1386631860000.0,9.0,600000.0
1386632460000.0,5.0,600000.0
1386633120000.0,6.0,660000.0
1386633720000.0,9.0,600000.0
1386634320000.0,7.0,600000.0
1386634980000.0,8.0,660000.0
1386635580000.0,8.0,600000.0
1386636180000.0,9.0,600000.0
1386636780000.0,8.0,600000.0
1386637380000.0,10.0,600000.0
1386637980000.0,9.0,600000.0
1386638640000.0,5.0,660000.0
1386639420000.0,8.0,780000.0
1386640140000.0,5.0,720000.0
1386640800000.0,8.0,660000.0
1386641460000.0,8.0,660000.0
1386642120000.0,9.0,660000.0
1386642720000.0,7.0,600000.0
1386643320000.0,4.0,600000.0
1386644640000.0,8.0,1320000.0
1386645300000.0,10.0,660000.0
1386646080000.0,9.0,780000.0
1386646680000.0,6.0,600000.0
1386647340000.0,9.0,660000.0
1386648000000.0,4.0,660000.0
1386648600000.0,6.0,600000.0
1386649200000.0,8.0,600000.0
1386649800000.0,7.0,600000.0
1386650940000.0,9.0,1140000.0
1386651780000.0,6.0,840000.0
1386652980000.0,8.0,1200000.0
1386653700000.0,3.0,720000.0
1386654720000.0,6.0,1020000.0
1386655620000.0,10.0,900000.0
1386656580000.0,9.0,960000.0
1386657660000.0,5.0,1080000.0
1386658260000.0,5.0,600000.0
1386659340000.0,6.0,1080000.0
1386660420000.0,7.0,1080000.0
1386661080000.0,9.0,660000.0
1386662340000.0,9.0,1260000.0
1386663060000.0,8.0,720000.0
1386663840000.0,6.0,780000.0
1386664740000.0,6.0,900000.0
1386665760000.0,5.0,1020000.0
1386666660000.0,6.0,900000.0
1386667560000.0,8.0,900000.0
1386668940000.0,3.0,1380000.0
1386669900000.0,9.0,960000.0
1386670560000.0,8.0,660000.0
1386671880000.0,7.0,1320000.0
1386672960000.0,6.0,1080000.0
1386674460000.0,5.0,1500000.0
1386675660000.0,5.0,1200000.0
1386676620000.0,7.0,960000.0
1386678480000.0,8.0,1860000.0
1386679080000.0,9.0,600000.0
1386679800000.0,9.0,720000.0
1386681300000.0,7.0,1500000.0
1386682620000.0,7.0,1320000.0
1386683280000.0,9.0,660000.0
1386684000000.0,7.0,720000.0
1386685440000.0,5.0,1440000.0
1386686760000.0,6.0,1320000.0
1386688320000.0,8.0,1560000.0
1386688980000.0,6.0,660000.0
1386690300000.0,9.0,1320000.0
1386691380000.0,7.0,1080000.0
1386692160000.0,8.0,780000.0
1386693300000.0,7.0,1140000.0
1386693960000.0,6.0,660000.0
1386694620000.0,9.0,660000.0
1386695400000.0,8.0,780000.0
1386696420000.0,8.0,1020000.0
1386697440000.0,7.0,1020000.0
1386698580000.0,5.0,1140000.0
1386699480000.0,9.0,900000.0
1386700200000.0,6.0,720000.0
1386700800000.0,8.0,600000.0
1386701400000.0,10.0,600000.0
1386702000000.0,9.0,600000.0
1386702600000.0,9.0,600000.0
1386703200000.0,7.0,600000.0
1386703800000.0,10.0,600000.0
1386704460000.0,9.0,660000.0
1386705060000.0,8.0,600000.0
1386705660000.0,6.0,600000.0
1386706260000.0,10.0,600000.0
1386706860000.0,9.0,600000.0
1386707460000.0,9.0,600000.0
1386708060000.0,8.0,600000.0
1386708660000.0,10.0,600000.0
1386709260000.0,6.0,600000.0
1386709860000.0,5.0,600000.0
1386710820000.0,8.0,960000.0
1386711480000.0,5.0,660000.0
1386712080000.0,4.0,600000.0
1386712680000.0,10.0,600000.0
1386713400000.0,8.0,720000.0
1386714180000.0,9.0,780000.0
1386714960000.0,6.0,780000.0
1386715620000.0,9.0,660000.0
1386716400000.0,7.0,780000.0
1386717000000.0,9.0,600000.0
1386717780000.0,9.0,780000.0
1386722700000.0,8.0,4920000.0
1386723480000.0,7.0,780000.0
1386724200000.0,9.0,720000.0
1386724800000.0,5.0,600000.0
1386725520000.0,8.0,720000.0
1386726180000.0,6.0,660000.0
1386727440000.0,7.0,1260000.0
1386728280000.0,8.0,840000.0
1386729120000.0,10.0,840000.0
1386729720000.0,7.0,600000.0
1386730320000.0,8.0,600000.0
1386730980000.0,10.0,660000.0
1386731580000.0,8.0,600000.0
1386732300000.0,8.0,720000.0
1386732960000.0,9.0,660000.0
1386733680000.0,7.0,720000.0
1386734280000.0,8.0,600000.0
1386735300000.0,7.0,1020000.0
1386735900000.0,6.0,600000.0
1386736740000.0,9.0,840000.0
1386737520000.0,7.0,780000.0
1386738660000.0,10.0,1140000.0
1386739740000.0,8.0,1080000.0
1386740820000.0,8.0,1080000.0
1386741480000.0,7.0,660000.0
1386742200000.0,8.0,720000.0
1386743040000.0,8.0,840000.0
1386743760000.0,9.0,720000.0
1386744720000.0,9.0,960000.0
1386745800000.0,10.0,1080000.0
1386746460000.0,6.0,660000.0
1386747300000.0,6.0,840000.0
1386748020000.0,10.0,720000.0
1386749100000.0,8.0,1080000.0
1386750060000.0,8.0,960000.0
1386751080000.0,8.0,1020000.0
1386752340000.0,10.0,1260000.0
1386753360000.0,7.0,1020000.0
1386754500000.0,7.0,1140000.0
1386755100000.0,9.0,600000.0
1386755820000.0,9.0,720000.0
1386756420000.0,8.0,600000.0
1386757020000.0,9.0,600000.0
1386757620000.0,7.0,600000.0
1386758220000.0,8.0,600000.0
1386758820000.0,10.0,600000.0
1386759420000.0,9.0,600000.0
1386760080000.0,7.0,660000.0
1386760800000.0,6.0,720000.0
1386761460000.0,8.0,660000.0
1386762060000.0,7.0,600000.0
1386762720000.0,8.0,660000.0
1386763380000.0,6.0,660000.0
1386764100000.0,8.0,720000.0
1386764700000.0,10.0,600000.0
1386765300000.0,8.0,600000.0
1386765900000.0,6.0,600000.0
1386766500000.0,9.0,600000.0
1386767100000.0,9.0,600000.0
1386767700000.0,9.0,600000.0
1386768300000.0,10.0,600000.0
1386768960000.0,6.0,660000.0
1386769620000.0,8.0,660000.0
1386770220000.0,9.0,600000.0
1386770880000.0,8.0,660000.0
1386771660000.0,7.0,780000.0
1386772260000.0,10.0,600000.0
1386772860000.0,10.0,600000.0
1386773520000.0,5.0,660000.0
1386774120000.0,8.0,600000.0
1386774840000.0,9.0,720000.0
1386775500000.0,8.0,660000.0
1386776220000.0,9.0,720000.0
1386777180000.0,7.0,960000.0
1386778020000.0,9.0,840000.0
1386778800000.0,9.0,780000.0
1386779580000.0,7.0,780000.0
1386780240000.0,9.0,660000.0
1386780840000.0,7.0,600000.0
1386781620000.0,8.0,780000.0
1386782280000.0,8.0,660000.0
1386782880000.0,10.0,600000.0
1386783780000.0,7.0,900000.0
1386784560000.0,6.0,780000.0
1386785220000.0,9.0,660000.0
1386786000000.0,7.0,780000.0
1386786660000.0,8.0,660000.0
1386787380000.0,7.0,720000.0
1386788280000.0,6.0,900000.0
1386789000000.0,6.0,720000.0
1386789720000.0,9.0,720000.0
1386790380000.0,6.0,660000.0
1386790980000.0,9.0,600000.0
1386791700000.0,8.0,720000.0
1386792360000.0,9.0,660000.0
1386793020000.0,5.0,660000.0
1386793620000.0,7.0,600000.0
1386794280000.0,9.0,660000.0
1386795000000.0,7.0,720000.0
1386795780000.0,8.0,780000.0
1386796380000.0,7.0,600000.0
1386797220000.0,7.0,840000.0
1386798000000.0,7.0,780000.0
1386798960000.0,8.0,960000.0
1386799800000.0,8.0,840000.0
1386800460000.0,5.0,660000.0
1386801120000.0,7.0,660000.0
1386802020000.0,9.0,900000.0
1386802800000.0,6.0,780000.0
1386803520000.0,8.0,720000.0
1386804600000.0,9.0,1080000.0
1386805320000.0,8.0,720000.0
1386806340000.0,4.0,1020000.0
1386807780000.0,7.0,1440000.0
1386808500000.0,5.0,720000.0
1386809100000.0,8.0,600000.0
1386809940000.0,5.0,840000.0
1386810840000.0,8.0,900000.0
1386811500000.0,8.0,660000.0
1386812520000.0,9.0,1020000.0
1386813360000.0,8.0,840000.0
1386814380000.0,7.0,1020000.0
1386815160000.0,7.0,780000.0
1386816480000.0,7.0,1320000.0
1386817740000.0,8.0,1260000.0
1386818700000.0,6.0,960000.0
1386819420000.0,9.0,720000.0
1386820260000.0,8.0,840000.0
1386820920000.0,9.0,660000.0
1386821640000.0,8.0,720000.0
1386822600000.0,9.0,960000.0
1386823260000.0,6.0,660000.0
1386824220000.0,8.0,960000.0
1386825540000.0,9.0,1320000.0
1386826320000.0,8.0,780000.0
1386827280000.0,9.0,960000.0
1386829140000.0,6.0,1860000.0
1386829980000.0,7.0,840000.0
1386831180000.0,6.0,1200000.0
1386832020000.0,6.0,840000.0
1386832980000.0,9.0,960000.0
1386833700000.0,6.0,720000.0
1386834540000.0,7.0,840000.0
1386835680000.0,8.0,1140000.0
1386836700000.0,6.0,1020000.0
1386837780000.0,10.0,1080000.0
1386838920000.0,9.0,1140000.0
1386839820000.0,7.0,900000.0
1386841080000.0,9.0,1260000.0
1386841920000.0,9.0,840000.0
1386842880000.0,7.0,960000.0
1386844200000.0,8.0,1320000.0
1386845460000.0,7.0,1260000.0
1386846420000.0,8.0,960000.0
1386847140000.0,7.0,720000.0
1386848160000.0,8.0,1020000.0
1386848940000.0,7.0,780000.0
1386850200000.0,8.0,1260000.0
1386851100000.0,6.0,900000.0
1386852120000.0,8.0,1020000.0
1386853260000.0,8.0,1140000.0
1386853980000.0,4.0,720000.0
1386854880000.0,6.0,900000.0
1386855600000.0,10.0,720000.0
1386856320000.0,8.0,720000.0
1386857760000.0,7.0,1440000.0
1386858420000.0,9.0,660000.0
1386859200000.0,6.0,780000.0
1386860160000.0,8.0,960000.0
1386860940000.0,8.0,780000.0
1386861600000.0,9.0,660000.0
1386862320000.0,8.0,720000.0
1386862920000.0,6.0,600000.0
1386863880000.0,9.0,960000.0
1386864720000.0,9.0,840000.0
1386865320000.0,9.0,600000.0
1386865920000.0,7.0,600000.0
1386866520000.0,9.0,600000.0
1386867360000.0,9.0,840000.0
1386867960000.0,8.0,600000.0
1386868620000.0,8.0,660000.0
1386869340000.0,8.0,720000.0
1386870060000.0,8.0,720000.0
1386870780000.0,9.0,720000.0
1386871380000.0,9.0,600000.0
1386872160000.0,9.0,780000.0
1386873120000.0,9.0,960000.0
1386874020000.0,7.0,900000.0
1386874680000.0,7.0,660000.0
1386875280000.0,6.0,600000.0
1386876060000.0,9.0,780000.0
1386876960000.0,10.0,900000.0
1386877560000.0,9.0,600000.0
1386878220000.0,7.0,660000.0
1386878820000.0,4.0,600000.0
1386880260000.0,5.0,1440000.0
1386880920000.0,10.0,660000.0
1386881760000.0,7.0,840000.0
1386882600000.0,6.0,840000.0
1386883680000.0,8.0,1080000.0
1386884700000.0,7.0,1020000.0
1386886020000.0,9.0,1320000.0
1386886860000.0,5.0,840000.0
1386887580000.0,6.0,720000.0
1386888600000.0,7.0,1020000.0
1386889380000.0,8.0,780000.0
1386890100000.0,4.0,720000.0
1386891060000.0,6.0,960000.0
1386892140000.0,7.0,1080000.0
1386892860000.0,6.0,720000.0
1386893640000.0,7.0,780000.0
1386894540000.0,8.0,900000.0
1386895560000.0,7.0,1020000.0
1386897180000.0,9.0,1620000.0
1386898800000.0,9.0,1620000.0
1386900000000.0,8.0,1200000.0
1386900600000.0,8.0,600000.0
1386901200000.0,7.0,600000.0
1386901800000.0,8.0,600000.0
1386902700000.0,9.0,900000.0
1386903360000.0,9.0,660000.0
1386904320000.0,8.0,960000.0
1386905100000.0,6.0,780000.0
1386905700000.0,5.0,600000.0
1386906300000.0,10.0,600000.0
1386906900000.0,6.0,600000.0
1386907560000.0,4.0,660000.0
1386908580000.0,7.0,1020000.0
1386909420000.0,10.0,840000.0
1386910140000.0,8.0,720000.0
1386910740000.0,9.0,600000.0
1386911340000.0,5.0,600000.0
1386912000000.0,6.0,660000.0
